codigo_municipio,municipio,uf_sigla,uf_nome,regiao,mesorregiao,microrregiao,populacao,pib_total_mil_reais,vab_adm_publica_mil_reais,vab_agropecuaria_mil_reais,vab_industria_mil_reais,vab_servicos_mil_reais,pib_per_capita_reais,cluster
2102374,Cachoeira Grande,MA,Maranhão,Nordeste,Norte Maranhense,Rosário,9524.0,60974.0,39872.0,7274.0,1578.0,10891.0,6402.141957160857,0
2102408,Cajapió,MA,Maranhão,Nordeste,Norte Maranhense,Litoral Ocidental Maranhense,11255.0,70653.0,45648.0,8164.0,2094.0,12652.0,6277.47667703243,0
2102507,Cajari,MA,Maranhão,Nordeste,Norte Maranhense,Baixada Maranhense,19521.0,128078.0,77141.0,24326.0,2789.0,20713.0,6561.036832129502,0
2102556,Campestre do Maranhão,MA,Maranhão,Nordeste,Sul Maranhense,Porto Franco,14530.0,214011.0,61577.0,74812.0,6280.0,53300.0,14728.90571231934,0
2102606,Cândido Mendes,MA,Maranhão,Nordeste,Oeste Maranhense,Gurupi,20376.0,146788.0,79259.0,16027.0,7212.0,37004.0,7203.965449548488,0
2102705,Cantanhede,MA,Maranhão,Nordeste,Norte Maranhense,Itapecuru Mirim,22236.0,153398.0,88915.0,8272.0,6846.0,41934.0,6898.632847634467,0
2102754,Capinzal do Norte,MA,Maranhão,Nordeste,Leste Maranhense,Codó,10937.0,283976.0,63051.0,16155.0,143555.0,54422.0,25964.70695803237,0
2102804,Carolina,MA,Maranhão,Nordeste,Sul Maranhense,Porto Franco,24151.0,525893.0,103158.0,244756.0,16536.0,135358.0,21775.205995610948,1
2102903,Carutapera,MA,Maranhão,Nordeste,Oeste Maranhense,Gurupi,24095.0,201999.0,96128.0,25672.0,7577.0,60286.0,8383.4405478315,0
2103000,Caxias,MA,Maranhão,Nordeste,Leste Maranhense,Caxias,166159.0,2112638.0,685522.0,86629.0,189677.0,925842.0,12714.55653921846,1
2103109,Cedral,MA,Maranhão,Nordeste,Norte Maranhense,Litoral Ocidental Maranhense,10711.0,78583.0,43640.0,14621.0,2245.0,15512.0,7336.663243394641,0
2103125,Central do Maranhão,MA,Maranhão,Nordeste,Norte Maranhense,Litoral Ocidental Maranhense,8806.0,58347.0,36894.0,4534.0,1737.0,12233.0,6625.82330229389,0
2103158,Centro do Guilherme,MA,Maranhão,Nordeste,Oeste Maranhense,Gurupi,13876.0,103737.0,56078.0,16947.0,2424.0,23142.0,7476.001729605074,0
2103174,Centro Novo do Maranhão,MA,Maranhão,Nordeste,Oeste Maranhense,Gurupi,22056.0,200757.0,99431.0,43306.0,4556.0,44127.0,9102.14907508161,0
2103208,Chapadinha,MA,Maranhão,Nordeste,Leste Maranhense,Chapadinha,80705.0,894366.0,328042.0,37813.0,37517.0,405331.0,11081.91561861099,1
2103257,Cidelândia,MA,Maranhão,Nordeste,Oeste Maranhense,Imperatriz,14855.0,183560.0,61624.0,67041.0,6531.0,38376.0,12356.782228205991,0
2103307,Codó,MA,Maranhão,Nordeste,Leste Maranhense,Codó,123368.0,1648585.0,480938.0,78366.0,499445.0,459468.0,13363.14927695999,1
2103406,Coelho Neto,MA,Maranhão,Nordeste,Leste Maranhense,Coelho Neto,49804.0,465859.0,210051.0,64532.0,22161.0,140107.0,9353.84708055578,1
2103505,Colinas,MA,Maranhão,Nordeste,Leste Maranhense,Chapadas do Alto Itapecuru,41443.0,553171.0,178777.0,74295.0,36696.0,222275.0,13347.754747484496,1
2103554,Conceição do Lago-Açu,MA,Maranhão,Nordeste,Norte Maranhense,Baixada Maranhense,16559.0,147189.0,82926.0,30247.0,3816.0,26244.0,8888.761398635183,0
2103604,Coroatá,MA,Maranhão,Nordeste,Leste Maranhense,Codó,65788.0,533579.0,237174.0,39685.0,30128.0,187466.0,8110.582477047486,1
2103703,Cururupu,MA,Maranhão,Nordeste,Norte Maranhense,Litoral Ocidental Maranhense,32559.0,264536.0,125558.0,37782.0,7184.0,81212.0,8124.819558340244,0
2103752,Davinópolis,MA,Maranhão,Nordeste,Oeste Maranhense,Imperatriz,12923.0,190193.0,69840.0,14112.0,27285.0,62203.0,14717.403079780235,0
2103802,Dom Pedro,MA,Maranhão,Nordeste,Centro Maranhense,Presidente Dutra,23393.0,262555.0,82892.0,18836.0,22401.0,112858.0,11223.656649425042,0
2103901,Duque Bacelar,MA,Maranhão,Nordeste,Leste Maranhense,Coelho Neto,11451.0,86904.0,48247.0,11939.0,2987.0,19928.0,7589.206182866125,0
2104008,Esperantinópolis,MA,Maranhão,Nordeste,Centro Maranhense,Médio Mearim,16971.0,158978.0,69313.0,16415.0,8142.0,54294.0,9367.627128631197,0
2104057,Estreito,MA,Maranhão,Nordeste,Sul Maranhense,Porto Franco,43097.0,1134821.0,158687.0,78195.0,618688.0,225956.0,26331.786435250717,1
2104073,Feira Nova do Maranhão,MA,Maranhão,Nordeste,Sul Maranhense,Gerais de Balsas,8506.0,118004.0,35183.0,52147.0,2546.0,22594.0,13873.030801786974,0
2104081,Fernando Falcão,MA,Maranhão,Nordeste,Centro Maranhense,Alto Mearim e Grajaú,10559.0,100418.0,39086.0,40675.0,2897.0,15105.0,9510.1808883417,0
2104099,Formosa da Serra Negra,MA,Maranhão,Nordeste,Centro Maranhense,Alto Mearim e Grajaú,19425.0,202149.0,76763.0,62397.0,4326.0,47937.0,10406.640926640926,0
2104107,Fortaleza dos Nogueiras,MA,Maranhão,Nordeste,Sul Maranhense,Chapadas das Mangabeiras,12662.0,346695.0,54262.0,186549.0,12341.0,79205.0,27380.745537829727,0
2104206,Fortuna,MA,Maranhão,Nordeste,Centro Maranhense,Presidente Dutra,17812.0,143297.0,63524.0,29988.0,5755.0,36555.0,8044.969683359533,0
2104305,Godofredo Viana,MA,Maranhão,Nordeste,Oeste Maranhense,Gurupi,12104.0,2658688.0,54345.0,10339.0,2171527.0,377204.0,219653.66820885657,1
2104404,Gonçalves Dias,MA,Maranhão,Nordeste,Centro Maranhense,Presidente Dutra,17953.0,150061.0,67199.0,21607.0,13370.0,39727.0,8358.547317996992,0
2104503,Governador Archer,MA,Maranhão,Nordeste,Centro Maranhense,Presidente Dutra,10931.0,91904.0,46139.0,16152.0,3256.0,22223.0,8407.647973652915,0
2104552,Governador Edison Lobão,MA,Maranhão,Nordeste,Oeste Maranhense,Imperatriz,18740.0,374988.0,87062.0,19779.0,121492.0,98743.0,20010.032017075773,0
2104602,Governador Eugênio Barros,MA,Maranhão,Nordeste,Centro Maranhense,Presidente Dutra,14703.0,118426.0,55470.0,27073.0,3296.0,26969.0,8054.546691151466,0
2104628,Governador Luiz Rocha,MA,Maranhão,Nordeste,Centro Maranhense,Presidente Dutra,7878.0,71080.0,32724.0,16163.0,2456.0,16658.0,9022.594567149024,0
2104651,Governador Newton Bello,MA,Maranhão,Nordeste,Oeste Maranhense,Pindaré,10121.0,84172.0,42352.0,23343.0,2317.0,13819.0,8316.569508941804,0
2104677,Governador Nunes Freire,MA,Maranhão,Nordeste,Oeste Maranhense,Gurupi,25502.0,257972.0,102715.0,28836.0,20640.0,86525.0,10115.755627009648,0
2104701,Graça Aranha,MA,Maranhão,Nordeste,Centro Maranhense,Presidente Dutra,6261.0,54153.0,26844.0,8968.0,2262.0,13328.0,8649.257307139434,0
2104800,Grajaú,MA,Maranhão,Nordeste,Centro Maranhense,Alto Mearim e Grajaú,70692.0,1149733.0,263259.0,187243.0,214463.0,393235.0,16263.976121767668,1
2104909,Guimarães,MA,Maranhão,Nordeste,Norte Maranhense,Litoral Ocidental Maranhense,11966.0,93393.0,48772.0,17898.0,3674.0,19554.0,7804.863780712018,0
2105005,Humberto de Campos,MA,Maranhão,Nordeste,Norte Maranhense,Lençóis Maranhenses,29143.0,184363.0,114065.0,14571.0,4604.0,42322.0,6326.150362008029,0
2105104,Icatu,MA,Maranhão,Nordeste,Norte Maranhense,Rosário,27423.0,178923.0,113071.0,16641.0,5153.0,37633.0,6524.559676184225,0
2105153,Igarapé do Meio,MA,Maranhão,Nordeste,Norte Maranhense,Baixada Maranhense,14470.0,370653.0,74501.0,26477.0,157668.0,67764.0,25615.27297857637,0
2105203,Igarapé Grande,MA,Maranhão,Nordeste,Centro Maranhense,Médio Mearim,11453.0,117728.0,53207.0,14200.0,7720.0,35380.0,10279.22814982974,0
2105302,Imperatriz,MA,Maranhão,Nordeste,Oeste Maranhense,Imperatriz,259980.0,7692904.0,1226480.0,55440.0,1213067.0,4091455.0,29590.36848988384,1
2105351,Itaipava do Grajaú,MA,Maranhão,Nordeste,Centro Maranhense,Alto Mearim e Grajaú,16158.0,107285.0,61840.0,16934.0,2627.0,21801.0,6639.7450179477655,0
2105401,Itapecuru Mirim,MA,Maranhão,Nordeste,Norte Maranhense,Itapecuru Mirim,69233.0,772830.0,266374.0,27885.0,100510.0,292795.0,11162.740311701067,1
2105427,Itinga do Maranhão,MA,Maranhão,Nordeste,Oeste Maranhense,Imperatriz,26134.0,489226.0,103549.0,220744.0,17199.0,119613.0,18719.90510446162,0
2105450,Jatobá,MA,Maranhão,Nordeste,Leste Maranhense,Chapadas do Alto Itapecuru,10464.0,75689.0,41165.0,17338.0,2270.0,12496.0,7233.275993883792,0
2105476,Jenipapo dos Vieiras,MA,Maranhão,Nordeste,Centro Maranhense,Alto Mearim e Grajaú,17123.0,125733.0,68510.0,33491.0,2736.0,18155.0,7342.930561233428,0
2105500,João Lisboa,MA,Maranhão,Nordeste,Oeste Maranhense,Imperatriz,23677.0,270611.0,109507.0,44486.0,24707.0,77196.0,11429.277357773366,0
2105609,Joselândia,MA,Maranhão,Nordeste,Centro Maranhense,Alto Mearim e Grajaú,16228.0,116543.0,56981.0,13137.0,11359.0,29452.0,7181.599704214937,0
2105658,Junco do Maranhão,MA,Maranhão,Nordeste,Oeste Maranhense,Gurupi,4334.0,61701.0,23709.0,19991.0,1365.0,13849.0,14236.5020766036,0
2105708,Lago da Pedra,MA,Maranhão,Nordeste,Oeste Maranhense,Pindaré,50959.0,550404.0,186778.0,74293.0,31692.0,213761.0,10800.91838536863,1
2105807,Lago do Junco,MA,Maranhão,Nordeste,Centro Maranhense,Médio Mearim,10900.0,86638.0,50549.0,9916.0,4353.0,18818.0,7948.440366972477,0
2105906,Lago Verde,MA,Maranhão,Nordeste,Centro Maranhense,Médio Mearim,16369.0,135733.0,70049.0,28547.0,3641.0,28600.0,8292.076486040687,0
2105922,Lagoa do Mato,MA,Maranhão,Nordeste,Leste Maranhense,Chapadas do Alto Itapecuru,11280.0,97006.0,44870.0,24543.0,2797.0,20836.0,8599.82269503546,0
2105948,Lago dos Rodrigues,MA,Maranhão,Nordeste,Centro Maranhense,Médio Mearim,8841.0,83983.0,34897.0,14332.0,4200.0,25895.0,9499.264789051012,0
2105963,Lagoa Grande do Maranhão,MA,Maranhão,Nordeste,Oeste Maranhense,Pindaré,11534.0,102432.0,48635.0,20493.0,2792.0,25498.0,8880.873937922663,0
2105989,Lajeado Novo,MA,Maranhão,Nordeste,Oeste Maranhense,Imperatriz,7653.0,101467.0,35947.0,31153.0,2667.0,25636.0,13258.460734352542,0
2106003,Lima Campos,MA,Maranhão,Nordeste,Centro Maranhense,Médio Mearim,11943.0,274539.0,64133.0,8084.0,131761.0,60967.0,22987.440341622707,0
2106102,Loreto,MA,Maranhão,Nordeste,Sul Maranhense,Chapadas das Mangabeiras,12271.0,413263.0,51705.0,273396.0,12932.0,65268.0,33678.021351153126,0
2106201,Luís Domingues,MA,Maranhão,Nordeste,Oeste Maranhense,Gurupi,7016.0,57337.0,30062.0,7881.0,1965.0,14779.0,8172.320410490308,0
2106300,Magalhães de Almeida,MA,Maranhão,Nordeste,Leste Maranhense,Baixo Parnaíba Maranhense,20228.0,140962.0,72228.0,24589.0,5144.0,32864.0,6968.657306703579,0
2106326,Maracaçumé,MA,Maranhão,Nordeste,Oeste Maranhense,Gurupi,21773.0,208574.0,75626.0,28033.0,18365.0,69895.0,9579.47917145088,0
2106359,Marajá do Sena,MA,Maranhão,Nordeste,Oeste Maranhense,Pindaré,7757.0,90804.0,38159.0,34659.0,1909.0,13841.0,11706.071935026428,0
2106375,Maranhãozinho,MA,Maranhão,Nordeste,Oeste Maranhense,Gurupi,16754.0,120910.0,60585.0,27163.0,3810.0,23614.0,7216.784051569774,0
2106409,Mata Roma,MA,Maranhão,Nordeste,Leste Maranhense,Chapadinha,17122.0,179196.0,84456.0,24299.0,18689.0,43643.0,10465.833430673987,0
2106508,Matinha,MA,Maranhão,Nordeste,Norte Maranhense,Baixada Maranhense,23591.0,196744.0,94564.0,31640.0,9232.0,51190.0,8339.790598109448,0
2106607,Matões,MA,Maranhão,Nordeste,Leste Maranhense,Caxias,34099.0,256347.0,135976.0,45275.0,7908.0,56385.0,7517.727792603889,0
2106631,Matões do Norte,MA,Maranhão,Nordeste,Norte Maranhense,Itapecuru Mirim,17316.0,99315.0,67334.0,12827.0,2972.0,14372.0,5735.446985446985,0
2106672,Milagres do Maranhão,MA,Maranhão,Nordeste,Leste Maranhense,Chapadinha,8502.0,64341.0,33233.0,17651.0,1677.0,10176.0,7567.748764996471,0
2106706,Mirador,MA,Maranhão,Nordeste,Leste Maranhense,Chapadas do Alto Itapecuru,21045.0,277811.0,77964.0,122467.0,8025.0,59779.0,13200.8077928249,0
2106755,Miranda do Norte,MA,Maranhão,Nordeste,Norte Maranhense,Itapecuru Mirim,29121.0,788580.0,120835.0,15486.0,508599.0,79801.0,27079.427217471926,1
2106805,Mirinzal,MA,Maranhão,Nordeste,Norte Maranhense,Litoral Ocidental Maranhense,15059.0,112050.0,56449.0,6055.0,4025.0,38595.0,7440.733116408792,0
2106904,Monção,MA,Maranhão,Nordeste,Norte Maranhense,Baixada Maranhense,33888.0,257635.0,135223.0,57502.0,8048.0,47673.0,7602.543673276676,0
2107001,Montes Altos,MA,Maranhão,Nordeste,Oeste Maranhense,Imperatriz,9064.0,86487.0,34724.0,27937.0,3356.0,17208.0,9541.813768755515,0
2107100,Morros,MA,Maranhão,Nordeste,Norte Maranhense,Rosário,19708.0,149899.0,82239.0,6624.0,5157.0,46537.0,7605.997564440836,0
2107209,Nina Rodrigues,MA,Maranhão,Nordeste,Norte Maranhense,Itapecuru Mirim,14826.0,88513.0,60229.0,4938.0,3814.0,16683.0,5970.120059355187,0
2107258,Nova Colinas,MA,Maranhão,Nordeste,Sul Maranhense,Chapadas das Mangabeiras,5469.0,86427.0,26719.0,40763.0,2532.0,13907.0,15803.071859572134,0
2107308,Nova Iorque,MA,Maranhão,Nordeste,Leste Maranhense,Chapadas do Alto Itapecuru,4682.0,50966.0,22671.0,14167.0,1712.0,10516.0,10885.519008970525,0
2107357,Nova Olinda do Maranhão,MA,Maranhão,Nordeste,Oeste Maranhense,Pindaré,21228.0,183142.0,92730.0,41480.0,4444.0,37193.0,8627.378933484079,0
2107407,Olho d'Água das Cunhãs,MA,Maranhão,Nordeste,Centro Maranhense,Médio Mearim,19616.0,188363.0,88710.0,34631.0,5317.0,49643.0,9602.518352365416,0
2107456,Olinda Nova do Maranhão,MA,Maranhão,Nordeste,Norte Maranhense,Baixada Maranhense,14968.0,107282.0,58916.0,12071.0,2986.0,27447.0,7167.423837520043,0
2107506,Paço do Lumiar,MA,Maranhão,Nordeste,Norte Maranhense,Aglomeração Urbana de São Luís,125265.0,1240349.0,457657.0,23652.0,136977.0,509019.0,9901.800183610743,1
2107605,Palmeirândia,MA,Maranhão,Nordeste,Norte Maranhense,Baixada Maranhense,19840.0,139099.0,80914.0,19362.0,4488.0,29433.0,7011.038306451613,0
2107704,Paraibano,MA,Maranhão,Nordeste,Leste Maranhense,Chapadas do Alto Itapecuru,21571.0,183353.0,78288.0,29922.0,7571.0,55328.0,8499.976820731537,0
2107803,Parnarama,MA,Maranhão,Nordeste,Leste Maranhense,Caxias,35108.0,322943.0,140703.0,85304.0,14276.0,68766.0,9198.558733052296,0
2107902,Passagem Franca,MA,Maranhão,Nordeste,Leste Maranhense,Chapadas do Alto Itapecuru,19253.0,200088.0,75846.0,52083.0,6472.0,55922.0,10392.562198098998,0
2108009,Pastos Bons,MA,Maranhão,Nordeste,Leste Maranhense,Chapadas do Alto Itapecuru,19693.0,309499.0,93042.0,77685.0,51738.0,70365.0,15716.193571319758,0
2108058,Paulino Neves,MA,Maranhão,Nordeste,Norte Maranhense,Lençóis Maranhenses,16295.0,118326.0,72197.0,8246.0,3415.0,28035.0,7261.491254986192,0
2108108,Paulo Ramos,MA,Maranhão,Nordeste,Oeste Maranhense,Pindaré,21092.0,194140.0,90247.0,30695.0,6196.0,56080.0,9204.437701498198,0
2108207,Pedreiras,MA,Maranhão,Nordeste,Centro Maranhense,Médio Mearim,39153.0,787660.0,149522.0,20048.0,189373.0,357600.0,20117.487804255103,1
2108256,Pedro do Rosário,MA,Maranhão,Nordeste,Norte Maranhense,Baixada Maranhense,25560.0,157863.0,99453.0,17744.0,3977.0,30897.0,6176.173708920188,0
2108306,Penalva,MA,Maranhão,Nordeste,Norte Maranhense,Baixada Maranhense,38987.0,253736.0,141896.0,28957.0,12351.0,58626.0,6508.220688947598,0
2108405,Peri Mirim,MA,Maranhão,Nordeste,Norte Maranhense,Baixada Maranhense,14371.0,95936.0,56234.0,9926.0,2887.0,22651.0,6675.666272354047,0
2108454,Peritoró,MA,Maranhão,Nordeste,Leste Maranhense,Codó,23530.0,230427.0,98553.0,17017.0,7136.0,86200.0,9792.902677433063,0
2108504,Pindaré-Mirim,MA,Maranhão,Nordeste,Oeste Maranhense,Pindaré,33186.0,296184.0,139671.0,23686.0,19493.0,92222.0,8924.968360151872,0
2108603,Pinheiro,MA,Maranhão,Nordeste,Norte Maranhense,Baixada Maranhense,84160.0,1039933.0,309531.0,61755.0,67497.0,484875.0,12356.618346007604,1
2108702,Pio XII,MA,Maranhão,Nordeste,Centro Maranhense,Médio Mearim,21274.0,191327.0,90274.0,22774.0,9139.0,57198.0,8993.46620287675,0
2108801,Pirapemas,MA,Maranhão,Nordeste,Norte Maranhense,Itapecuru Mirim,18814.0,130764.0,80204.0,11327.0,4389.0,29722.0,6950.356117784629,0
2108900,Poção de Pedras,MA,Maranhão,Nordeste,Centro Maranhense,Médio Mearim,17321.0,163076.0,73918.0,30666.0,4368.0,46813.0,9414.929853934533,0
2109007,Porto Franco,MA,Maranhão,Nordeste,Sul Maranhense,Porto Franco,24294.0,1026076.0,109300.0,57602.0,403829.0,307426.0,42235.77838149337,1
2109056,Porto Rico do Maranhão,MA,Maranhão,Nordeste,Norte Maranhense,Litoral Ocidental Maranhense,5936.0,45856.0,25065.0,8348.0,1650.0,9028.0,7725.067385444744,0
2109106,Presidente Dutra,MA,Maranhão,Nordeste,Centro Maranhense,Presidente Dutra,48264.0,755699.0,176243.0,36345.0,33511.0,405614.0,15657.612299022045,1
2109205,Presidente Juscelino,MA,Maranhão,Nordeste,Norte Maranhense,Rosário,12939.0,84479.0,49141.0,17924.0,2359.0,13179.0,6529.020789860113,0
2109239,Presidente Médici,MA,Maranhão,Nordeste,Oeste Maranhense,Pindaré,7124.0,60682.0,28860.0,15295.0,1600.0,12508.0,8517.967434025828,0
2109270,Presidente Sarney,MA,Maranhão,Nordeste,Norte Maranhense,Baixada Maranhense,19217.0,164968.0,92900.0,34967.0,4936.0,28533.0,8584.482489462454,0
2109304,Presidente Vargas,MA,Maranhão,Nordeste,Norte Maranhense,Itapecuru Mirim,11328.0,76166.0,51452.0,5041.0,2032.0,14779.0,6723.693502824859,0
2109403,Primeira Cruz,MA,Maranhão,Nordeste,Norte Maranhense,Lençóis Maranhenses,15545.0,89083.0,59870.0,10859.0,2985.0,13732.0,5730.652943068511,0
2109452,Raposa,MA,Maranhão,Nordeste,Norte Maranhense,Aglomeração Urbana de São Luís,31586.0,286153.0,117241.0,20140.0,37207.0,90763.0,9059.48838092826,0
2109502,Riachão,MA,Maranhão,Nordeste,Sul Maranhense,Gerais de Balsas,20288.0,673197.0,91099.0,415922.0,21628.0,119833.0,33182.02878548896,1
2109551,Ribamar Fiquene,MA,Maranhão,Nordeste,Oeste Maranhense,Imperatriz,7859.0,124192.0,33954.0,47433.0,15805.0,22554.0,15802.51940450439,0
2109601,Rosário,MA,Maranhão,Nordeste,Norte Maranhense,Rosário,43243.0,443176.0,161179.0,11962.0,52741.0,174362.0,10248.502647827394,0
2109700,Sambaíba,MA,Maranhão,Nordeste,Sul Maranhense,Chapadas das Mangabeiras,5686.0,474703.0,26593.0,344739.0,14033.0,74527.0,83486.28209637706,0
2109759,Santa Filomena do Maranhão,MA,Maranhão,Nordeste,Centro Maranhense,Alto Mearim e Grajaú,7878.0,60203.0,31515.0,11988.0,1797.0,12529.0,7641.914191419142,0
2109809,Santa Helena,MA,Maranhão,Nordeste,Norte Maranhense,Baixada Maranhense,42829.0,357951.0,180476.0,37595.0,9879.0,108527.0,8357.678208690373,0
2109908,Santa Inês,MA,Maranhão,Nordeste,Oeste Maranhense,Pindaré,89927.0,1465933.0,362192.0,36783.0,67375.0,801337.0,16301.36666407197,1
2110005,Santa Luzia,MA,Maranhão,Nordeste,Oeste Maranhense,Pindaré,73105.0,743420.0,300709.0,179715.0,21298.0,201543.0,10169.208672457424,1
2110039,Santa Luzia do Paruá,MA,Maranhão,Nordeste,Oeste Maranhense,Pindaré,25487.0,253332.0,89827.0,49972.0,8066.0,86660.0,9939.65551065249,0
2110104,Santa Quitéria do Maranhão,MA,Maranhão,Nordeste,Leste Maranhense,Baixo Parnaíba Maranhense,25884.0,218445.0,111219.0,22557.0,7923.0,63977.0,8439.383402874362,0
2110203,Santa Rita,MA,Maranhão,Nordeste,Norte Maranhense,Rosário,38732.0,354631.0,143581.0,13126.0,29883.0,127691.0,9156.020861303316,0
2110237,Santana do Maranhão,MA,Maranhão,Nordeste,Leste Maranhense,Baixo Parnaíba Maranhense,13704.0,74090.0,46438.0,5895.0,3068.0,15495.0,5406.450671336836,0
2110278,Santo Amaro do Maranhão,MA,Maranhão,Nordeste,Norte Maranhense,Lençóis Maranhenses,16219.0,95932.0,60285.0,9667.0,2450.0,20303.0,5914.791294161169,0
2110302,Santo Antônio dos Lopes,MA,Maranhão,Nordeste,Centro Maranhense,Médio Mearim,14516.0,3055535.0,94999.0,16896.0,2749057.0,85935.0,210494.2821713971,1
2110401,São Benedito do Rio Preto,MA,Maranhão,Nordeste,Leste Maranhense,Chapadinha,18769.0,143437.0,85842.0,7465.0,5768.0,37676.0,7642.229207736161,0
2110500,São Bento,MA,Maranhão,Nordeste,Norte Maranhense,Baixada Maranhense,45989.0,312160.0,171711.0,13872.0,12099.0,97421.0,6787.710104590228,0
2110609,São Bernardo,MA,Maranhão,Nordeste,Leste Maranhense,Baixo Parnaíba Maranhense,28825.0,281177.0,120253.0,42639.0,13992.0,84780.0,9754.622723330442,0
2110658,São Domingos do Azeitão,MA,Maranhão,Nordeste,Sul Maranhense,Chapadas das Mangabeiras,7448.0,320522.0,34309.0,147739.0,8445.0,101824.0,43034.64017185822,0
2110708,São Domingos do Maranhão,MA,Maranhão,Nordeste,Centro Maranhense,Presidente Dutra,34391.0,355916.0,130211.0,50277.0,16253.0,132605.0,10349.102962984502,0
2110807,São Félix de Balsas,MA,Maranhão,Nordeste,Sul Maranhense,Chapadas das Mangabeiras,4540.0,86158.0,22100.0,45018.0,3139.0,13130.0,18977.533039647577,0
2110856,São Francisco do Brejão,MA,Maranhão,Nordeste,Oeste Maranhense,Imperatriz,12082.0,121253.0,49292.0,37260.0,5646.0,23810.0,10035.83843734481,0
2110906,São Francisco do Maranhão,MA,Maranhão,Nordeste,Leste Maranhense,Chapadas do Alto Itapecuru,12226.0,98973.0,52251.0,20307.0,3572.0,19828.0,8095.288728938328,0
2111003,São João Batista,MA,Maranhão,Nordeste,Norte Maranhense,Baixada Maranhense,20736.0,135595.0,76283.0,18438.0,3547.0,32344.0,6539.110725308642,0
2111029,São João do Carú,MA,Maranhão,Nordeste,Oeste Maranhense,Pindaré,15768.0,123006.0,69932.0,22003.0,2757.0,24300.0,7800.989345509894,0
2111052,São João do Paraíso,MA,Maranhão,Nordeste,Sul Maranhense,Porto Franco,11207.0,151458.0,46746.0,57102.0,3606.0,35779.0,13514.589096100652,0
2111078,São João do Soter,MA,Maranhão,Nordeste,Leste Maranhense,Caxias,18746.0,156360.0,87468.0,32776.0,4584.0,27575.0,8340.979408940573,0
2111102,São João dos Patos,MA,Maranhão,Nordeste,Leste Maranhense,Chapadas do Alto Itapecuru,26063.0,340970.0,100711.0,52576.0,22324.0,137173.0,13082.530790776196,0
2111201,São José de Ribamar,MA,Maranhão,Nordeste,Norte Maranhense,Aglomeração Urbana de São Luís,180345.0,2293735.0,630495.0,25861.0,226020.0,1151100.0,12718.594915301228,1
2111250,São José dos Basílios,MA,Maranhão,Nordeste,Centro Maranhense,Presidente Dutra,7639.0,61940.0,30012.0,11361.0,2206.0,15346.0,8108.391150674172,0
2111300,São Luís,MA,Maranhão,Nordeste,Norte Maranhense,Aglomeração Urbana de São Luís,1115932.0,36533730.0,3978761.0,25578.0,7326897.0,17693692.0,32738.312011843016,1
2111409,São Luís Gonzaga do Maranhão,MA,Maranhão,Nordeste,Centro Maranhense,Médio Mearim,18600.0,170048.0,80744.0,44453.0,4629.0,34031.0,9142.36559139785,0
2111508,São Mateus do Maranhão,MA,Maranhão,Nordeste,Centro Maranhense,Médio Mearim,41750.0,429232.0,152027.0,91478.0,16993.0,141037.0,10281.005988023951,0
2111532,São Pedro da Água Branca,MA,Maranhão,Nordeste,Oeste Maranhense,Imperatriz,12779.0,127603.0,61252.0,21584.0,4946.0,31284.0,9985.36661710619,0
2111573,São Pedro dos Crentes,MA,Maranhão,Nordeste,Sul Maranhense,Porto Franco,4700.0,83541.0,22771.0,36720.0,1991.0,17914.0,17774.68085106383,0
2111607,São Raimundo das Mangabeiras,MA,Maranhão,Nordeste,Sul Maranhense,Chapadas das Mangabeiras,19090.0,739621.0,84887.0,416216.0,26706.0,154099.0,38743.89732844421,1
2111631,São Raimundo do Doca Bezerra,MA,Maranhão,Nordeste,Centro Maranhense,Médio Mearim,5028.0,43955.0,25314.0,5986.0,1325.0,9729.0,8742.044550517105,0
2111672,São Roberto,MA,Maranhão,Nordeste,Centro Maranhense,Médio Mearim,6856.0,45766.0,28933.0,5888.0,1175.0,8583.0,6675.320886814469,0
2111706,São Vicente Ferrer,MA,Maranhão,Nordeste,Norte Maranhense,Baixada Maranhense,22452.0,145752.0,79076.0,21869.0,4668.0,33499.0,6491.715660074827,0
2111722,Satubinha,MA,Maranhão,Nordeste,Centro Maranhense,Médio Mearim,14274.0,93076.0,57100.0,14338.0,2257.0,16549.0,6520.666946896455,0
2111748,Senador Alexandre Costa,MA,Maranhão,Nordeste,Centro Maranhense,Presidente Dutra,11285.0,101830.0,47284.0,18957.0,2765.0,26586.0,9023.482498892336,0
2111763,Senador La Rocque,MA,Maranhão,Nordeste,Oeste Maranhense,Imperatriz,13981.0,187130.0,72602.0,48776.0,7334.0,49209.0,13384.593376725556,0
2111789,Serrano do Maranhão,MA,Maranhão,Nordeste,Norte Maranhense,Litoral Ocidental Maranhense,10343.0,72441.0,47384.0,7780.0,1879.0,13379.0,7003.867349898482,0
2111805,Sítio Novo,MA,Maranhão,Nordeste,Centro Maranhense,Alto Mearim e Grajaú,18237.0,221499.0,82996.0,77186.0,5065.0,46364.0,12145.583155124195,0
2111904,Sucupira do Norte,MA,Maranhão,Nordeste,Leste Maranhense,Chapadas do Alto Itapecuru,10631.0,126217.0,44272.0,46666.0,4014.0,26469.0,11872.54256419904,0
2111953,Sucupira do Riachão,MA,Maranhão,Nordeste,Leste Maranhense,Chapadas do Alto Itapecuru,5692.0,47999.0,23828.0,10131.0,1986.0,10086.0,8432.712579058327,0
